"city_state,credit_tier,avg_income,credit_tier_encoded"
"Watchung_NJ,Exceptional,173672.0,4"
"Watsessing_NJ,Good,103378.0,2"
"Wenonah_NJ,Exceptional,131667.0,4"
"West Belmar_NJ,Exceptional,108629.0,4"
"West Berlin_NJ,Exceptional,99674.0,4"
"Westfield_NJ,Exceptional,232629.0,4"
"West Freehold_NJ,Exceptional,130800.0,4"
"West Long Branch_NJ,Fair,114271.0,1"
"Westmont_NJ,Exceptional,115317.0,4"
"West New York_NJ,Good,71729.0,2"
"Weston_NJ,Exceptional,83197.0,4"
"West Park_NJ,Exceptional,72813.0,4"
"Westville_NJ,Very Good,70639.0,3"
"Westwood_NJ,Exceptional,165781.0,4"
"Wharton_NJ,Exceptional,85767.0,4"
"Whippany_NJ,Exceptional,151420.0,4"
"White Horse_NJ,Exceptional,105758.0,4"
"White House Station_NJ,Exceptional,110483.0,4"
"White Meadow Lake_NJ,Exceptional,149324.0,4"
"Whitesboro_NJ,Exceptional,95522.0,4"
"Whittingham_NJ,Exceptional,77550.0,4"
"Wildwood_NJ,Very Good,75222.0,3"
"Wildwood Crest_NJ,Good,69089.0,2"
"Williamstown_NJ,Exceptional,89414.0,4"
"Woodbine_NJ,Poor,46078.0,0"
"Woodbridge_NJ,Exceptional,104926.0,4"
"Woodbury_NJ,Fair,77028.0,1"
"Woodbury Heights_NJ,Exceptional,123083.0,4"
"Woodcliff Lake_NJ,Exceptional,213981.0,4"
"Woodland Park_NJ,Exceptional,98845.0,4"
"Woodlynne_NJ,Good,74808.0,2"
"Wood-Ridge_NJ,Exceptional,136108.0,4"
"Woodstown_NJ,Good,98828.0,2"
"Yardville_NJ,Exceptional,103274.0,4"
"Yorketown_NJ,Exceptional,173510.0,4"
"Agua Fria_NM,Good,65101.0,2"
"Alamogordo_NM,Very Good,55952.0,3"
"Albuquerque_NM,Good,68317.0,2"
"Angel Fire_NM,Good,107554.0,2"
"Angustura_NM,Poor,53750.0,0"
"Anthony_NM,Poor,38132.0,0"
"Arenas Valley_NM,Poor,44300.0,0"
"Arroyo Seco_NM,Poor,62348.0,0"
"Artesia_NM,Good,74915.0,2"
"Aztec_NM,Very Good,41977.0,3"
"Barton_NM,Exceptional,81723.0,4"
"Bayard_NM,Fair,34477.0,1"
"Belen_NM,Fair,42627.0,1"
"Berino_NM,Very Good,39907.0,3"
"Bernalillo_NM,Fair,63880.0,1"
"Bloomfield_NM,Good,48472.0,2"
"Boles Acres_NM,Poor,52788.0,0"
"Bosque Farms_NM,Exceptional,82188.0,4"
"Cannon AFB_NM,Fair,63000.0,1"
"Capitan_NM,Fair,52864.0,1"
"Carlsbad_NM,Fair,72306.0,1"
"Center Point_NM,Very Good,51358.0,3"
"Chaparral_NM,Poor,46017.0,0"
"Chimayo_NM,Poor,56484.0,0"
"Church Rock_NM,Poor,35083.0,0"
"Clayton_NM,Fair,34500.0,1"
"Clovis_NM,Good,54820.0,2"
"Columbus_NM,Fair,26090.0,1"
"Corrales_NM,Exceptional,102307.0,4"
"Crouch Mesa_NM,Poor,63750.0,0"
"Crownpoint_NM,Poor,51011.0,0"
"Deming_NM,Poor,34165.0,0"
"Dulce_NM,Poor,39773.0,0"
"Edgewood_NM,Exceptional,84761.0,4"
"El Cerro_NM,Exceptional,106136.0,4"
"El Cerro Mission_NM,Fair,49470.0,1"
"Eldorado at Santa Fe_NM,Exceptional,106633.0,4"
"Elephant Butte_NM,Very Good,53482.0,3"
"El Rancho_NM,Poor,80417.0,0"
"Espa̱ola_NM,Poor,47667.0,0"
"Eunice_NM,Poor,49087.0,0"
"Farmington_NM,Very Good,68784.0,3"
"Flora Vista_NM,Poor,44352.0,0"
"Gallup_NM,Fair,58303.0,1"
"Grants_NM,Poor,47183.0,0"
"Hatch_NM,Fair,43486.0,1"
"Hobbs_NM,Fair,64021.0,1"
"Holloman AFB_NM,Poor,52465.0,0"
"Hurley_NM,Exceptional,36202.0,4"
"Jarales_NM,Poor,55676.0,0"
"Jemez Pueblo_NM,Fair,55551.0,1"
"Kirtland AFB_NM,Good,84884.0,2"
"La Cienega_NM,Exceptional,85250.0,4"
"La Huerta_NM,Good,78861.0,2"
"La Luz_NM,Good,46655.0,2"
"La Mesilla_NM,Poor,81438.0,0"
"La Plata_NM,Poor,57071.0,0"
"Las Campanas_NM,Exceptional,204922.0,4"
"Las Cruces_NM,Good,55422.0,2"
"Las Maravillas_NM,Poor,63375.0,0"
"Las Vegas_NM,Poor,45125.0,0"
"Lee Acres_NM,Poor,44583.0,0"
"Little Walnut Village_NM,Fair,125175.0,1"
"Lordsburg_NM,Poor,36607.0,0"
"Los Alamos_NM,Exceptional,141018.0,4"
"Los Chaves_NM,Good,79662.0,2"
"Los Lunas_NM,Good,62330.0,2"
"Los Ranchos de Albuquerque_NM,Good,72992.0,2"
"Loving_NM,Poor,43884.0,0"
"Lovington_NM,Fair,68821.0,1"
"Meadow Lake_NM,Poor,43649.0,0"
"Mescalero_NM,Poor,24313.0,0"
"Mesilla_NM,Exceptional,74750.0,4"
"Milan_NM,Poor,36133.0,0"
"Moriarty_NM,Exceptional,31650.0,4"
"Nambe_NM,Poor,59375.0,0"
"Navajo_NM,Poor,32208.0,0"
"North Hobbs_NM,Very Good,82554.0,3"
"North Valley_NM,Good,61498.0,2"
"Ohkay Owingeh_NM,Poor,47067.0,0"
"Paradise Hills_NM,Good,73295.0,2"
"Peralta_NM,Exceptional,73131.0,4"
"Picacho Hills_NM,Good,120850.0,2"
"Placitas_NM,Exceptional,109750.0,4"
"Pojoaque_NM,Fair,74028.0,1"
"Ponderosa Pine_NM,Good,87361.0,2"
"Portales_NM,Fair,50555.0,1"
"Questa_NM,Poor,47308.0,0"
"Radium Springs_NM,Poor,43836.0,0"
"Raton_NM,Fair,52641.0,1"
"Rio Communities_NM,Poor,46035.0,0"
"Rio Rancho_NM,Exceptional,89596.0,4"
"Rio Rancho Estates_NM,Very Good,91635.0,3"
"Roswell_NM,Fair,51583.0,1"
"Ruidoso_NM,Exceptional,52736.0,4"
"Ruidoso Downs_NM,Poor,31354.0,0"
"Sandia Heights_NM,Exceptional,143646.0,4"
"Santa Clara_NM,Poor,57898.0,0"
"Santa Fe_NM,Exceptional,73482.0,4"
"Santa Fe Foothills_NM,Fair,157083.0,1"
"Santa Rosa_NM,Poor,48789.0,0"
"Santa Teresa_NM,Fair,63161.0,1"
"Santo Domingo Pueblo_NM,Poor,57375.0,0"
"San Ysidro_NM,Good,89473.0,2"
"Silver City_NM,Very Good,38711.0,3"
"Skyline-Ganipa_NM,Poor,56992.0,0"
"Socorro_NM,Fair,39375.0,1"
"South River_NM,Fair,68668.0,1"
"South Valley_NM,Good,58224.0,2"
"Spencerville_NM,Poor,78899.0,0"
"Sunland Park_NM,Fair,62814.0,1"
"Tano Road_NM,Exceptional,183162.0,4"
"Taos_NM,Very Good,47304.0,3"
"Taos Pueblo_NM,Poor,39375.0,0"
"Thoreau_NM,Poor,45469.0,0"
"Thunder Mountain_NM,Fair,47309.0,1"
"Tome_NM,Exceptional,85448.0,4"
"Tres Arroyos_NM,Very Good,87841.0,3"
"Truth or Consequences_NM,Fair,33788.0,1"
"Tucumcari_NM,Fair,31844.0,1"
"Tularosa_NM,Very Good,52375.0,3"
"University Park_NM,Poor,30156.0,0"
"Upper Fruitland_NM,Poor,49453.0,0"
"Vado_NM,Poor,37411.0,0"
"Valencia_NM,Very Good,55170.0,3"
"Waterflow_NM,Fair,61429.0,1"
"West Hammond_NM,Fair,48929.0,1"
"White Rock_NM,Exceptional,156639.0,4"
"White Sands_NM,Poor,89565.0,0"
"Zuni Pueblo_NM,Poor,45724.0,0"
"Adams_NY,Exceptional,64432.0,4"
"Adams Center_NY,Exceptional,87727.0,4"
"Addison_NY,Exceptional,55921.0,4"
"Airmont_NY,Very Good,94972.0,3"
"Akron_NY,Exceptional,44935.0,4"
"Akwesasne_NY,Fair,51868.0,1"
"Albany_NY,Poor,61986.0,0"
"Albertson_NY,Exceptional,132955.0,4"
"Albion_NY,Poor,41581.0,0"
"Alden_NY,Exceptional,70541.0,4"
"Alfred_NY,Poor,40625.0,0"
"Allegany_NY,Fair,70625.0,1"
"Altamont_NY,Poor,112159.0,0"
"Amityville_NY,Very Good,106285.0,3"
"Amsterdam_NY,Poor,56178.0,0"
"Angola_NY,Poor,81108.0,0"
"Angola on the Lake_NY,Exceptional,54743.0,4"
"Apalachin_NY,Exceptional,81337.0,4"
"Aquebogue_NY,Exceptional,93523.0,4"
"Arcade_NY,Very Good,58695.0,3"
"Ardsley_NY,Exceptional,243000.0,4"
"Arlington_NY,Good,72364.0,2"
"Armonk_NY,Exceptional,230357.0,4"
"Athens_NY,Exceptional,84107.0,4"
"Atlantic Beach_NY,Exceptional,165565.0,4"
"Attica_NY,Exceptional,62340.0,4"
"Auburn_NY,Poor,51052.0,0"
"Averill Park_NY,Exceptional,117946.0,4"
"Avon_NY,Exceptional,71771.0,4"
"Babylon_NY,Very Good,140820.0,3"
"Baiting Hollow_NY,Exceptional,108571.0,4"
"Baldwin_NY,Exceptional,145472.0,4"
"Baldwinsville_NY,Exceptional,77241.0,4"
"Ballston Spa_NY,Good,101667.0,2"
"Balmville_NY,Very Good,120694.0,3"
"Bardonia_NY,Exceptional,99794.0,4"
"Barnum Island_NY,Exceptional,116250.0,4"
"Batavia_NY,Fair,59446.0,1"
"Bath_NY,Fair,47150.0,1"
"Bay Park_NY,Exceptional,101875.0,4"
"Bayport_NY,Exceptional,147818.0,4"
"Bay Shore_NY,Very Good,105618.0,3"
"Bayville_NY,Exceptional,149191.0,4"
"Baywood_NY,Exceptional,118750.0,4"
"Beacon_NY,Very Good,107859.0,3"
"Beaver Dam Lake_NY,Exceptional,120755.0,4"
"Bedford_NY,Exceptional,250001.0,4"
"Bedford Hills_NY,Exceptional,94024.0,4"
"Bellerose Terrace_NY,Exceptional,166086.0,4"
"Bellmore_NY,Exceptional,161674.0,4"
"Bellport_NY,Exceptional,146083.0,4"
"Bethpage_NY,Exceptional,122257.0,4"
"Big Flats_NY,Exceptional,89286.0,4"
"Billington Heights_NY,Exceptional,81947.0,4"
"Binghamton_NY,Poor,45578.0,0"
"Blasdell_NY,Poor,69856.0,0"
"Blauvelt_NY,Exceptional,174255.0,4"
"Bloomfield_NY,Good,80000.0,2"
"Blue Point_NY,Exceptional,154625.0,4"
"Bohemia_NY,Exceptional,125781.0,4"
"Boonville_NY,Good,51316.0,2"
"Brewerton_NY,Exceptional,82813.0,4"
"Brewster_NY,Fair,62886.0,1"
"Brewster Hill_NY,Exceptional,107875.0,4"
"Briarcliff Manor_NY,Exceptional,229732.0,4"
"Bridgehampton_NY,Exceptional,139486.0,4"
"Bridgeport_NY,Exceptional,51719.0,4"
"Brighton_NY,Exceptional,85467.0,4"
"Brightwaters_NY,Exceptional,218000.0,4"
"Brinckerhoff_NY,Exceptional,101927.0,4"
"Broadalbin_NY,Good,107557.0,2"
"Brockport_NY,Poor,69866.0,0"
"Brocton_NY,Fair,58500.0,1"
"Bronxville_NY,Exceptional,215815.0,4"
"Brookhaven_NY,Very Good,114839.0,3"
"Brookville_NY,Good,250001.0,2"
"Buchanan_NY,Exceptional,128218.0,4"
"Buffalo_NY,Poor,50041.0,0"
"Cairo_NY,Exceptional,81885.0,4"
"Calcium_NY,Exceptional,57668.0,4"
"Caledonia_NY,Exceptional,83563.0,4"
"Calverton_NY,Very Good,60442.0,3"
"Cambridge_NY,Very Good,72612.0,3"
"Camden_NY,Exceptional,78375.0,4"
"Camillus_NY,Exceptional,50000.0,4"
"Canajoharie_NY,Exceptional,80139.0,4"
"Canandaigua_NY,Good,64929.0,2"
"Canastota_NY,Good,74015.0,2"
"Canisteo_NY,Good,53558.0,2"
"Canton_NY,Poor,62054.0,0"
"Carle Place_NY,Exceptional,145500.0,4"
"Carmel_NY,Exceptional,114954.0,4"
"Carthage_NY,Poor,58125.0,0"
"Castleton-on-Hudson_NY,Fair,52056.0,1"
"Catskill_NY,Poor,79423.0,0"
"Cayuga Heights_NY,Poor,166526.0,0"
"Cazenovia_NY,Fair,92857.0,1"
"Cedarhurst_NY,Exceptional,101572.0,4"
"Centereach_NY,Exceptional,132240.0,4"
"Center Moriches_NY,Exceptional,170277.0,4"
"Centerport_NY,Exceptional,195357.0,4"
"Central Islip_NY,Exceptional,113707.0,4"
"Central Square_NY,Exceptional,69500.0,4"
"Chadwicks_NY,Exceptional,75960.0,4"
"Chappaqua_NY,Exceptional,241432.0,4"
"Chatham_NY,Good,79886.0,2"
"Cheektowaga_NY,Exceptional,68613.0,4"
"Chenango Bridge_NY,Exceptional,96250.0,4"
"Chester_NY,Exceptional,100514.0,4"
"Chestnut Ridge_NY,Exceptional,111725.0,4"
"Chittenango_NY,Exceptional,70786.0,4"
"Churchville_NY,Exceptional,96477.0,4"
"Clarence_NY,Exceptional,88269.0,4"
"Clarence Center_NY,Exceptional,143344.0,4"
"Clark Mills_NY,Exceptional,96354.0,4"
"Clarkson_NY,Exceptional,76368.0,4"
"Clayton_NY,Fair,60573.0,1"
"Clifton Gardens_NY,Exceptional,57245.0,4"
"Clifton Knolls-Mill Creek_NY,Exceptional,188750.0,4"
"Clifton Springs_NY,Exceptional,64565.0,4"
"Clinton_NY,Fair,88182.0,1"
"Clintondale_NY,Very Good,76071.0,3"
"Clyde_NY,Very Good,62407.0,3"
"Cobleskill_NY,Poor,46059.0,0"
"Cohoes_NY,Fair,61145.0,1"
"Cold Spring_NY,Exceptional,117292.0,4"
"Cold Spring Harbor_NY,Exceptional,250001.0,4"
"Colonie_NY,Exceptional,103983.0,4"
"Commack_NY,Exceptional,169792.0,4"
"Conesus Lake_NY,Exceptional,95357.0,4"
"Congers_NY,Exceptional,147000.0,4"
"Cooperstown_NY,Exceptional,76000.0,4"
"Copiague_NY,Exceptional,127369.0,4"
"Coram_NY,Very Good,105220.0,3"
"Corinth_NY,Very Good,76071.0,3"
"Corning_NY,Very Good,61760.0,3"
"Cornwall-on-Hudson_NY,Exceptional,140208.0,4"
"Cortland_NY,Poor,59482.0,0"
"Cortland West_NY,Very Good,127019.0,3"
"Country Knolls_NY,Exceptional,143036.0,4"
"Coxsackie_NY,Good,70500.0,2"
"Crest View Heights_NY,Exceptional,167083.0,4"
"Crompond_NY,Exceptional,209569.0,4"
"Croton-on-Hudson_NY,Exceptional,191678.0,4"
"Crown Heights_NY,Fair,109848.0,1"
"Crugers_NY,Poor,54962.0,0"
"Cuba_NY,Very Good,61776.0,3"
"Cumberland Head_NY,Good,108182.0,2"
"Cutchogue_NY,Exceptional,143472.0,4"
"Dannemora_NY,Poor,62411.0,0"
"Dansville_NY,Good,57329.0,2"
"Deer Park_NY,Exceptional,137105.0,4"
"Delhi_NY,Fair,57586.0,1"
"Depew_NY,Very Good,73556.0,3"
"Deposit_NY,Exceptional,48214.0,4"
"De Witt_NY,Exceptional,123864.0,4"
"Dix Hills_NY,Exceptional,227944.0,4"
"Dobbs Ferry_NY,Exceptional,165417.0,4"
"Dolgeville_NY,Fair,67740.0,1"
"Dover Plains_NY,Poor,55000.0,0"
"Dryden_NY,Very Good,50435.0,3"
"Dundee_NY,Poor,44583.0,0"
"Dunkirk_NY,Poor,53299.0,0"
"East Atlantic Beach_NY,Exceptional,157468.0,4"
"East Aurora_NY,Exceptional,103949.0,4"
"Eastchester_NY,Exceptional,157202.0,4"
"East Farmingdale_NY,Exceptional,119000.0,4"
"East Glenville_NY,Exceptional,96588.0,4"
"East Greenbush_NY,Exceptional,118393.0,4"
"East Hampton_NY,Exceptional,106250.0,4"
"East Hampton North_NY,Fair,109035.0,1"
"East Hills_NY,Exceptional,250001.0,4"
"East Islip_NY,Exceptional,147996.0,4"
"East Ithaca_NY,Exceptional,116410.0,4"
"East Marion_NY,Poor,102500.0,0"
"East Massapequa_NY,Exceptional,146454.0,4"
"East Meadow_NY,Exceptional,133971.0,4"
"East Moriches_NY,Exceptional,139222.0,4"
"East Northport_NY,Exceptional,157662.0,4"
"East Norwich_NY,Exceptional,204071.0,4"
"East Patchogue_NY,Very Good,108397.0,3"
"Eastport_NY,Exceptional,119453.0,4"
"East Quogue_NY,Good,93710.0,2"
"East Rochester_NY,Fair,73344.0,1"
"East Rockaway_NY,Exceptional,124929.0,4"
"East Setauket_NY,Exceptional,151603.0,4"
"East Shoreham_NY,Exceptional,153235.0,4"
"East Syracuse_NY,Good,62143.0,2"
"East Williston_NY,Exceptional,214750.0,4"
"Eatons Neck_NY,Exceptional,234375.0,4"
"Eden_NY,Exceptional,84900.0,4"
"Eggertsville_NY,Exceptional,82767.0,4"
"Ellenville_NY,Poor,42969.0,0"
"Elma Center_NY,Exceptional,121425.0,4"
"Elmira_NY,Poor,43120.0,0"
"Elmira Heights_NY,Very Good,58125.0,3"
"Elmont_NY,Fair,114217.0,1"
"Elmsford_NY,Very Good,120179.0,3"
"Elwood_NY,Exceptional,177003.0,4"
"Endicott_NY,Fair,47290.0,1"
"Endwell_NY,Exceptional,82726.0,4"
"Fairmount_NY,Exceptional,84225.0,4"
"Fairport_NY,Exceptional,107009.0,4"
"Fairview_NY,Poor,67161.0,0"
"Fairview_NY,Poor,99119.0,0"
"Fairview_NY,Exceptional,67161.0,4"
"Fairview_NY,Exceptional,99119.0,4"
"Falconer_NY,Exceptional,60056.0,4"
"Fallsburg_NY,Poor,56056.0,0"
"Farmingdale_NY,Exceptional,122980.0,4"
"Farmingville_NY,Exceptional,127988.0,4"
"Fayetteville_NY,Exceptional,127559.0,4"
"Firthcliffe_NY,Exceptional,101250.0,4"
"Fishkill_NY,Exceptional,97045.0,4"
"Flanders_NY,Poor,88393.0,0"
"Floral Park_NY,Exceptional,150084.0,4"
"Florida_NY,Exceptional,123250.0,4"
"Flower Hill_NY,Exceptional,250001.0,4"
"Forest Home_NY,Poor,59018.0,0"
"Fort Drum_NY,Poor,62291.0,0"
"Fort Edward_NY,Good,71845.0,2"
"Fort Montgomery_NY,Good,84570.0,2"
"Fort Plain_NY,Poor,34738.0,0"
"Fort Salonga_NY,Exceptional,189856.0,4"
"Frankfort_NY,Fair,50909.0,1"
"Franklin Square_NY,Exceptional,143263.0,4"
"Franklinville_NY,Exceptional,72115.0,4"
"Fredonia_NY,Poor,50433.0,0"
"Freeport_NY,Very Good,120625.0,3"
"Frewsburg_NY,Good,75536.0,2"
"Fulton_NY,Good,52046.0,2"
"Galeville_NY,Fair,65352.0,1"
"Gananda_NY,Exceptional,109761.0,4"
"Gang Mills_NY,Exceptional,108194.0,4"
"Garden City_NY,Exceptional,244152.0,4"
"Garden City Park_NY,Exceptional,149800.0,4"
"Garden City South_NY,Exceptional,136164.0,4"
"Gardnertown_NY,Exceptional,113277.0,4"
"Gasport_NY,Exceptional,74816.0,4"
"Gates_NY,Exceptional,54647.0,4"
"Geneseo_NY,Poor,46589.0,0"
"Geneva_NY,Poor,79435.0,0"
"Glasco_NY,Exceptional,61321.0,4"
"Glen Cove_NY,Exceptional,92064.0,4"
"Glen Head_NY,Exceptional,138465.0,4"
"Glens Falls_NY,Good,67788.0,2"
"Glens Falls North_NY,Exceptional,77881.0,4"
"Glenwood Landing_NY,Exceptional,131573.0,4"
"Gloversville_NY,Poor,51556.0,0"
"Golden's Bridge_NY,Exceptional,250001.0,4"
"Gordon Heights_NY,Very Good,106828.0,3"
"Goshen_NY,Exceptional,104643.0,4"
"Gouverneur_NY,Poor,35752.0,0"
"Gowanda_NY,Poor,51828.0,0"
"Grandyle Village_NY,Exceptional,115036.0,4"
"Granville_NY,Poor,46927.0,0"
"Great Neck_NY,Exceptional,137981.0,4"
"Great Neck Estates_NY,Exceptional,237788.0,4"
"Great Neck Plaza_NY,Exceptional,92474.0,4"
"Great River_NY,Exceptional,136071.0,4"
"Greece_NY,Very Good,65849.0,3"
"Greene_NY,Exceptional,57386.0,4"
"Green Island_NY,Poor,59406.0,0"
"Greenlawn_NY,Exceptional,164427.0,4"
"Greenport_NY,Poor,81094.0,0"
"Greenport West_NY,Very Good,93983.0,3"
"Greenville_NY,Exceptional,171540.0,4"
"Greenwich_NY,Exceptional,71111.0,4"
"Greenwood Lake_NY,Exceptional,72902.0,4"
"Groton_NY,Exceptional,60114.0,4"
"Hadley_NY,Good,65875.0,2"
"Hagaman_NY,Good,63125.0,2"
"Halesite_NY,Exceptional,175368.0,4"
"Hamburg_NY,Exceptional,112292.0,4"
"Hamilton_NY,Poor,66750.0,0"
"Hamlin_NY,Exceptional,73314.0,4"
"Hampton Bays_NY,Good,134216.0,2"
"Hampton Manor_NY,Exceptional,98364.0,4"
"Harbor Isle_NY,Exceptional,129525.0,4"
"Harriman_NY,Exceptional,83488.0,4"
"Harris Hill_NY,Exceptional,100881.0,4"
"Harrison_NY,Exceptional,164250.0,4"
"Hartsdale_NY,Exceptional,132778.0,4"
"Hastings-on-Hudson_NY,Exceptional,193621.0,4"
"Hauppauge_NY,Exceptional,141378.0,4"
"Haverstraw_NY,Fair,75167.0,1"
"Haviland_NY,Good,107750.0,2"
"Hawthorne_NY,Exceptional,140856.0,4"
"Head of the Harbor_NY,Exceptional,250001.0,4"
"Hempstead_NY,Poor,90420.0,0"
"Heritage Hills_NY,Exceptional,105546.0,4"
"Herkimer_NY,Poor,48529.0,0"
"Herricks_NY,Exceptional,135208.0,4"
"Hewlett_NY,Exceptional,140765.0,4"
"Hicksville_NY,Exceptional,144471.0,4"
"Highland_NY,Very Good,101917.0,3"
"Highland Falls_NY,Poor,110714.0,0"
"Highland-on-the-Lake_NY,Fair,87800.0,1"
"Hillcrest_NY,Fair,141743.0,1"
"Hilton_NY,Exceptional,87377.0,4"
"Holbrook_NY,Exceptional,144760.0,4"
"Holley_NY,Fair,64600.0,1"
"Holtsville_NY,Exceptional,133679.0,4"
"Homer_NY,Very Good,72472.0,3"
"Honeoye Falls_NY,Exceptional,82162.0,4"
"Hoosick Falls_NY,Exceptional,48214.0,4"
"Hornell_NY,Fair,47385.0,1"
"Horseheads_NY,Very Good,61223.0,3"
"Horseheads North_NY,Exceptional,90481.0,4"
"Houghton_NY,Poor,83571.0,0"
"Hudson_NY,Poor,54139.0,0"
"Hudson Falls_NY,Poor,62969.0,0"
"Huntington_NY,Exceptional,168095.0,4"
"Huntington Bay_NY,Exceptional,250001.0,4"
"Huntington Station_NY,Very Good,135477.0,3"
"Hurley_NY,Very Good,90152.0,3"
"Hyde Park_NY,Exceptional,86250.0,4"
"Ilion_NY,Good,62843.0,2"
"Inwood_NY,Fair,94342.0,1"
"Irondequoit_NY,Exceptional,79162.0,4"
"Irvington_NY,Exceptional,173248.0,4"
"Islandia_NY,Very Good,116313.0,3"
"Island Park_NY,Fair,104926.0,1"
"Islip_NY,Exceptional,120909.0,4"
"Islip Terrace_NY,Exceptional,155313.0,4"
"Ithaca_NY,Poor,48784.0,0"
"Jamesport_NY,Fair,97005.0,1"
"Jamestown_NY,Poor,43523.0,0"
"Jamestown West_NY,Good,54250.0,2"
"Jefferson Valley-Yorktown_NY,Exceptional,157083.0,4"
"Jericho_NY,Exceptional,167935.0,4"
"Johnson City_NY,Fair,56283.0,1"
"Johnstown_NY,Very Good,63763.0,3"
"Kaser_NY,Fair,26848.0,1"
"Katonah_NY,Exceptional,207083.0,4"
"Keeseville_NY,Good,62063.0,2"
"Kenmore_NY,Good,77639.0,2"
"Kerhonkson_NY,Fair,78459.0,1"
"Kings Park_NY,Exceptional,121136.0,4"
"Kings Point_NY,Exceptional,211299.0,4"
"Kingston_NY,Very Good,68186.0,3"
"Kiryas Joel_NY,Poor,50032.0,0"
"Lackawanna_NY,Fair,52110.0,1"
"Lake Carmel_NY,Exceptional,109243.0,4"
"Lake Delta_NY,Exceptional,100094.0,4"
"Lake Erie Beach_NY,Exceptional,59968.0,4"
"Lake Grove_NY,Exceptional,118311.0,4"
"Lake Katrine_NY,Good,72031.0,2"
"Lakeland_NY,Exceptional,91563.0,4"
"Lake Luzerne_NY,Exceptional,29167.0,4"
"Lake Mohegan_NY,Exceptional,162321.0,4"
"Lake Placid_NY,Exceptional,41612.0,4"
"Lake Ronkonkoma_NY,Exceptional,101633.0,4"
"Lake Success_NY,Exceptional,244079.0,4"
"Lakeview_NY,Exceptional,118777.0,4"
"Lakewood_NY,Exceptional,67557.0,4"
"Lancaster_NY,Exceptional,66148.0,4"
"Lansing_NY,Exceptional,72364.0,4"
"Larchmont_NY,Exceptional,167536.0,4"
"Latham_NY,Exceptional,104899.0,4"
"Lattingtown_NY,Exceptional,250001.0,4"
"Laurel_NY,Good,138726.0,2"
"Laurel Hollow_NY,Exceptional,250001.0,4"
"Lawrence_NY,Exceptional,170000.0,4"
"Le Roy_NY,Very Good,58818.0,3"
"Levittown_NY,Exceptional,146068.0,4"
"Lewiston_NY,Very Good,73821.0,3"
"Liberty_NY,Poor,64913.0,0"
"Lido Beach_NY,Exceptional,193625.0,4"
"Lima_NY,Exceptional,69420.0,4"
"Lincolndale_NY,Exceptional,234417.0,4"
"Lincoln Park_NY,Fair,76971.0,1"
"Lindenhurst_NY,Exceptional,130128.0,4"
"Little Falls_NY,Very Good,53544.0,3"
"Liverpool_NY,Exceptional,86932.0,4"
"Livonia_NY,Exceptional,71563.0,4"
"Lloyd Harbor_NY,Exceptional,250001.0,4"
"Lockport_NY,Very Good,62410.0,3"
"Locust Valley_NY,Fair,152472.0,1"
"Long Beach_NY,Very Good,140739.0,3"
"Lorenz Park_NY,Exceptional,85188.0,4"
"Loudonville_NY,Exceptional,142829.0,4"
"Lowville_NY,Fair,68450.0,1"
"Lynbrook_NY,Exceptional,136696.0,4"
"Lyncourt_NY,Exceptional,65269.0,4"
"Lyons_NY,Very Good,67850.0,3"
"MacDonnell Heights_NY,Exceptional,141579.0,4"
"Macedon_NY,Exceptional,77174.0,4"
"Mahopac_NY,Exceptional,110023.0,4"
"Malone_NY,Good,60548.0,2"
"Malverne_NY,Exceptional,149489.0,4"
"Mamaroneck_NY,Exceptional,120000.0,4"
"Manchester_NY,Good,65750.0,2"
"Manhasset_NY,Exceptional,165932.0,4"
"Manhasset Hills_NY,Exceptional,165536.0,4"
"Manlius_NY,Very Good,69942.0,3"
"Manorhaven_NY,Good,105486.0,2"
"Manorville_NY,Exceptional,139201.0,4"
"Marcellus_NY,Exceptional,69407.0,4"
"Marion_NY,Good,42865.0,2"
"Marlboro_NY,Exceptional,119318.0,4"
"Massapequa_NY,Exceptional,181846.0,4"
"Massapequa Park_NY,Exceptional,171953.0,4"
"Massena_NY,Very Good,51458.0,3"
"Mastic_NY,Exceptional,94034.0,4"
"Mastic Beach_NY,Fair,111493.0,1"
"Mattituck_NY,Exceptional,121250.0,4"
"Mattydale_NY,Exceptional,66940.0,4"
"Maybrook_NY,Fair,72389.0,1"
"Mayville_NY,Fair,68611.0,1"
"Mechanicstown_NY,Good,81250.0,2"
"Mechanicville_NY,Poor,50675.0,0"
"Medford_NY,Exceptional,128192.0,4"
"Medina_NY,Good,59231.0,2"
"Melrose Park_NY,Exceptional,103723.0,4"
"Melville_NY,Exceptional,159922.0,4"
"Menands_NY,Exceptional,80583.0,4"
"Merrick_NY,Exceptional,185740.0,4"
"Merritt Park_NY,Exceptional,173016.0,4"
"Mexico_NY,Fair,73229.0,1"
"Middle Island_NY,Very Good,85480.0,3"
"Middleport_NY,Good,67375.0,2"
"Middletown_NY,Good,79346.0,2"
"Millbrook_NY,Exceptional,74265.0,4"
"Miller Place_NY,Exceptional,146492.0,4"
"Milton_NY,Very Good,94982.0,3"
"Milton_NY,Very Good,87763.0,3"
"Milton_NY,Exceptional,94982.0,4"
"Milton_NY,Exceptional,87763.0,4"
"Mineola_NY,Exceptional,137739.0,4"
"Minetto_NY,Exceptional,91912.0,4"
"Mineville_NY,Poor,68786.0,0"
